country,date,document_number,error,language,listing_url,organization,provider,query,record_id,source_type,status,title,topics,url
Bulgaria,2003-06-18,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/390251468241194534/pdf/L146991Revenue0Ref1Signed0version.pdf,English,http://documents.worldbank.org/curated/en/390251468241194534/Conformed-Copy-L4699-Revenue-Administration-Reform-Project-Loan-Agreement,World Bank,World Bank Documents & Reports,collective agreement,5086449,Loan Agreement,FAILED,Conformed Copy - L4699 - Revenue Administration Reform Project - Loan Agreement,"Tax Administration,m,Taxation & Subsidies,Economic Adjustment and Lending,Tax Law,Skills Development and Labor Force Training,Public Sector Management and Reform,Public Sector Economics,Banks & Banking Reform,Social Development & Poverty,Public Finance Decentralization and Poverty Reduction,Bankruptcy and Resolution of Financial Distress,Debt Markets,Emerging Markets,Macro-Fiscal Policy",https://documents.worldbank.org/curated/en/390251468241194534/pdf/L146991Revenue0Ref1Signed0version.pdf
Brazil,2009-09-22,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/905421468216286556/pdf/CONFORMED0COPY1sources0Man10Project.pdf,English,http://documents.worldbank.org/curated/en/905421468216286556/Loan-Agreement-L7630-BR-Conformed,World Bank,World Bank Documents & Reports,collective agreement,11162808,Loan Agreement,FAILED,Loan Agreement L7630-BR Conformed,"Climate Change Mitigation and Green House Gases,Environmental Strategy,Environmental Management,Banks & Banking Reform,Hydrology,Environmental Protection,Bankruptcy and Resolution of Financial Distress,Debt Markets,Global Environment,Town Water Supply and Sanitation,Water Supply and Sanitation Governance and Institutions",https://documents.worldbank.org/curated/en/905421468216286556/pdf/CONFORMED0COPY1sources0Man10Project.pdf
Vietnam,2009-12-10,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/197411468315007502/pdf/FA046490LSFSP.pdf,English,http://documents.worldbank.org/curated/en/197411468315007502/Financing-Agreement-for-Credit-4649-VN-Conformed,World Bank,World Bank Documents & Reports,collective agreement,11754877,Financing Agreement,FAILED,Financing Agreement for Credit 4649-VN Conformed,"Climate Change and Agriculture,Environmental Strategy,Housing & Human Habitats,Environmental Management,Dairies and Dairying,Global Environment,Labor Policies,Post Conflict Reconstruction,Rural Development Knowledge & Information Systems,Disease Control & Prevention,Livestock and Animal Husbandry",https://documents.worldbank.org/curated/en/197411468315007502/pdf/FA046490LSFSP.pdf
China,2011-06-03,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/919641468243256317/pdf/Project0Agreement.pdf,English,http://documents.worldbank.org/curated/en/919641468243256317/Project-Agreement-for-Loan-8036-CN-Conformed,World Bank,World Bank Documents & Reports,collective agreement,14544477,Project Agreement,FAILED,Project Agreement for Loan 8036-CN Conformed,"Environmental Strategy,E-Business,Legal Products,Judicial System Reform,National Governance,Government Policies,Housing & Human Habitats,Environmental Management,Skills Development and Labor Force Training,ICT Applications,Public Sector Economics,Public Sector Corruption & Anticorruption Measures,Banks & Banking Reform,Transport Economics Policy & Planning,Youth and Governance,Legal Reform,Legislation,Regulatory Regimes,Public Finance Decentralization and Poverty Reduction,Transport Services,Social Policy",https://documents.worldbank.org/curated/en/919641468243256317/pdf/Project0Agreement.pdf
St. Lucia,2010-06-24,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/789851468302682270/pdf/C47521LC0CONFORMED.pdf,English,http://documents.worldbank.org/curated/en/789851468302682270/Financing-Agreement-for-Credit-4752-LC-Conformed,World Bank,World Bank Documents & Reports,collective agreement,12488026,Financing Agreement,FAILED,Financing Agreement for Credit 4752-LC Conformed,"Consumption,Fiscal & Monetary Policy,Primary Metals,Disability,Financial Intermediation,Services & Transfers to Poor,Access to Finance,Economic Assistance,Corporate Law,Access of Poor to Social Services,Bankruptcy and Resolution of Financial Distress,Debt Markets,Financial Sector Policy,Social Development & Poverty",https://documents.worldbank.org/curated/en/789851468302682270/pdf/C47521LC0CONFORMED.pdf
North Macedonia,2007-09-18,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/361471468056063760/pdf/L48591Second0Transport1Conformed.pdf,English,http://documents.worldbank.org/curated/en/361471468056063760/Loan-Agreement-L4859-MK-Conformed,World Bank,World Bank Documents & Reports,collective agreement,8422893,Loan Agreement,FAILED,"Loan Agreement, L4859-MK Conformed","Environmental Management,Climate Change Mitigation and Green House Gases,Environmental Strategy,Railways Transport,Roads & Highways,Transport Services,Banks & Banking Reform,Transport Economics Policy & Planning,E-Business,Access to Finance,Financial Literacy",https://documents.worldbank.org/curated/en/361471468056063760/pdf/L48591Second0Transport1Conformed.pdf
Africa,2011-09-23,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/926761468003321933/pdf/COMESA0Grant0Agreement000CONFORMED.pdf,English,http://documents.worldbank.org/curated/en/926761468003321933/Agreement-for-Grant-TF010098-to-COMESA-Conformed,World Bank,World Bank Documents & Reports,collective agreement,15562473,Grant or Trust Fund Agreement,FAILED,Agreement for Grant TF010098 to COMESA Conformed,"Adaptation to Climate Change,Debt Markets,Legal Products,Judicial System Reform,National Governance,Government Policies,Private Sector Economics,Post Conflict Reconstruction,Public Sector Economics,Public Sector Corruption & Anticorruption Measures,Banks & Banking Reform,Legal Aspects of Project Finance,Private Sector Development Law,Youth and Governance,Corporate Law,Legal Reform,Marketing,Legislation,Regulatory Regimes,Public Finance Decentralization and Poverty Reduction,Transport Services,Social Policy",https://documents.worldbank.org/curated/en/926761468003321933/pdf/COMESA0Grant0Agreement000CONFORMED.pdf
Latvia,1998-04-30,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/359581468278119709/pdf/21805A854D040A7785256F03000E5B9D.pdf,English,http://documents.worldbank.org/curated/en/359581468278119709/Conformed-Copy-L4286-Municipal-Solid-Waste-Management-Project-Loan-Agreement,World Bank,World Bank Documents & Reports,collective agreement,5083267,Loan Agreement,FAILED,Conformed Copy - L4286 - Municipal Solid Waste Management Project - Loan Agreement,"Urban Solid Waste Management,Pollution Management & Control,Public Sector Corruption & Anticorruption Measures,Banks & Banking Reform,Energy Policies & Economics,Hydrology,m,Energy and Environment,Energy and Mining,Brown Issues and Health,Bankruptcy and Resolution of Financial Distress,Debt Markets,Global Environment,Energy Demand",https://documents.worldbank.org/curated/en/359581468278119709/pdf/21805A854D040A7785256F03000E5B9D.pdf
Uganda,1991-03-12,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/223211468319530372/pdf/B2EF8526ACD0F3C085256F020082B5CD.pdf,English,http://documents.worldbank.org/curated/en/223211468319530372/Conformed-Copy-C2206-First-Urban-Project-Project-Agreement,World Bank,World Bank Documents & Reports,collective agreement,5076566,Project Agreement,FAILED,Conformed Copy - C2206 - First Urban Project - Project Agreement,"Environmental Strategy,m,Legal Products,Environmental & Natural Resources Law,Judicial System Reform,Urban Housing and Land Settlements,Urban Solid Waste Management,Environmental Management,Pollution Management & Control,Public Sector Corruption & Anticorruption Measures,Urban Governance and Management,Urban Housing,Roads & Highways,Corporate Law,Legal Reform,Legislation,Municipal Management and Reform,Regulatory Regimes,Brown Issues and Health,Bankruptcy and Resolution of Financial Distress,Debt Markets,Land Administration,Social Policy",https://documents.worldbank.org/curated/en/223211468319530372/pdf/B2EF8526ACD0F3C085256F020082B5CD.pdf
"Caribbean,World",2011-02-01,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/244681468338420298/pdf/TF0715790Conformed.pdf,English,http://documents.worldbank.org/curated/en/244681468338420298/Administration-Agreement-with-CIDA-for-TF071579-Conformed,World Bank,World Bank Documents & Reports,collective agreement,13847259,Trust Fund Administrative Agreement,FAILED,Administration Agreement with CIDA for TF071579 Conformed,"Consumption,Access to Finance,Social Policy,Legal Products,International Law,Judicial System Reform,Private Sector Economics,Post Conflict Reconstruction,Public Sector Economics,Banks & Banking Reform,Private Sector Development Law,Corporate Law,Legal Reform,Macroeconomic Management,Marketing,Legislation,Public Financial Management,Regulatory Regimes,Public Finance Decentralization and Poverty Reduction,Debt Markets,Fiscal & Monetary Policy",https://documents.worldbank.org/curated/en/244681468338420298/pdf/TF0715790Conformed.pdf
North Macedonia,2004-07-15,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/662061468270917235/pdf/L47321MK01Social0Protection1.pdf,English,http://documents.worldbank.org/curated/en/662061468270917235/Conformed-Social-Protection-Project-L4732-MK-Loan-Agreement,World Bank,World Bank Documents & Reports,collective agreement,5146447,Loan Agreement,FAILED,Conformed - Social Protection Project L4732-MK - Loan Agreement,"Economic Assistance,Social Protections & Assistance,Disability,Information Technology,Educational Sciences,Services & Transfers to Poor,Access of Poor to Social Services,Banks & Banking Reform,Bankruptcy and Resolution of Financial Distress,Debt Markets,Emerging Markets,m",https://documents.worldbank.org/curated/en/662061468270917235/pdf/L47321MK01Social0Protection1.pdf
Morocco,2010-08-19,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/679381468274165078/pdf/L79221Reg10Pot1ystems1LA1Conformed.pdf,English,http://documents.worldbank.org/curated/en/679381468274165078/Loan-Agreement-for-Loan-7922-MA-Conformed,World Bank,World Bank Documents & Reports,collective agreement,12885006,Loan Agreement,FAILED,Loan Agreement for Loan 7922-MA Conformed,"Climate Change Mitigation and Green House Gases,Public Sector Corruption & Anticorruption Measures,Banks & Banking Reform,Water and Food Supply,Water and Human Health,Hydrology,Emerging Markets,Small Private Water Supply Providers,Bankruptcy and Resolution of Financial Distress,Debt Markets,Global Environment,Town Water Supply and Sanitation,Water Supply and Sanitation Economics",https://documents.worldbank.org/curated/en/679381468274165078/pdf/L79221Reg10Pot1ystems1LA1Conformed.pdf
South Asia,2011-05-04,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/898721468145737104/pdf/Administration0TF0714730REConformed.pdf,English,http://documents.worldbank.org/curated/en/898721468145737104/Administration-Agreement-with-Australia-for-TF071473-Ref-59135-Conformed,World Bank,World Bank Documents & Reports,collective agreement,14602874,Trust Fund Administrative Agreement,FAILED,Administration Agreement with Australia for TF071473 Ref. 59135 Conformed,"Fiscal & Monetary Policy,Social Policy,Legal Products,International Law,Judicial System Reform,Biodiversity,Green Issues,Poverty Reduction & ICT,Nutrition,Food Security,Legal Reform,Legislation,Regulatory Regimes,Natural Resources Management",https://documents.worldbank.org/curated/en/898721468145737104/pdf/Administration0TF0714730REConformed.pdf
China,1996-01-31,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/312301468224083620/pdf/99537EBAD11BA1EF85256F0300009DB5.pdf,English,http://documents.worldbank.org/curated/en/312301468224083620/Conformed-Copy-C2799-Hubei-Urban-Environmental-Project-Development-Credit-Agreement,World Bank,World Bank Documents & Reports,collective agreement,5078186,Credit Agreement,FAILED,Conformed Copy - C2799 - Hubei Urban Environmental Project - Development Credit Agreement,"Urban Solid Waste Management,m,Pollution Management & Control,Environmental Economics & Policies,Engineering,Water and Industry,Water and Human Health,Water Supply and Sanitation Economics,Sanitary Environmental Engineering,Small Private Water Supply Providers,Environmental Engineering,Brown Issues and Health,Bankruptcy and Resolution of Financial Distress,Debt Markets,Global Environment,Town Water Supply and Sanitation,Sanitation and Sewerage",https://documents.worldbank.org/curated/en/312301468224083620/pdf/99537EBAD11BA1EF85256F0300009DB5.pdf
Vietnam,2006-03-02,,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/610221468175751203/pdf/4123DCA.pdf,English,http://documents.worldbank.org/curated/en/610221468175751203/Credit-Agreement-C4123-VN-Conformed,World Bank,World Bank Documents & Reports,collective agreement,6690374,Credit Agreement,FAILED,Credit Agreement C4123-VN Conformed,"Social Policy,m,Judicial System Reform,Public Sector Management and Reform,Public Sector Economics,Public Sector Corruption & Anticorruption Measures,International Trade and Trade Rules,Government Procurement,Corporate Law,Legal Reform,Social Conflict and Violence,Legislation,Regulatory Regimes,Public Finance Decentralization and Poverty Reduction,Finance and Development,Debt Markets,Emerging Markets,Legal Products",https://documents.worldbank.org/curated/en/610221468175751203/pdf/4123DCA.pdf
