source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC12419596,PMC12419596,Lead yourself to the zone and be happy: The effect of self-leadership development on flow and happiness.,"Vargas RJ, Santos O, Fialho M, Costa J, Eifler N, Marques-Quinteiro P, Curral L.",2025,10.1371/journal.pone.0331673,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12419596.1/PMC12419596.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12419596/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/6a1f5ccf9905fd6eb6437c22a4ea86dc814bf5b2e8614320d0098a233b789f1c.pdf,6a1f5ccf9905fd6eb6437c22a4ea86dc814bf5b2e8614320d0098a233b789f1c,1333245,2026-09-23,downloaded,200,
EPMC-PMC12847472,PMC12847472,The role of metabolites in the causal effect of immune cell phenotypes on immunotherapy toxicity risk.,"Tang M, Mu F, Yan Z, Gong R, Cui C, Sun K, Zhao J, Wang J.",2025,10.1007/s12672-025-04319-9,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12847472.1/PMC12847472.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12847472/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/24514f92378fba2ae09f6828ba2ca71c23592dff67c71363fcc88ab32d711095.pdf,24514f92378fba2ae09f6828ba2ca71c23592dff67c71363fcc88ab32d711095,4373708,2026-09-23,downloaded,200,
EPMC-PMC12543375,PMC12543375,"Stress and emotional wellbeing among LGBT older adults: a moderated mediation model for social network size, composition, and perceived social support.","Prasad A, Burr JA, Miller EA, Fredriksen-Goldsen K.",2025,10.1093/geront/gnaf198,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12543375.1/PMC12543375.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12543375/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/1068f0652089d84032ae66415df3d1600360b41602fbcdbcb602988fd8334fb2.pdf,1068f0652089d84032ae66415df3d1600360b41602fbcdbcb602988fd8334fb2,976868,2026-09-23,downloaded,200,
EPMC-PMC12753629,PMC12753629,Mediating effects of positive coping styles among oncology nurses between psychological resilience and professional grief: a cross-sectional study.,"Luo M, Guo Q, Yan S, Huang M, Wang X.",2025,10.1038/s41598-025-28402-x,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12753629.1/PMC12753629.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12753629/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3d543408a2e611a4f08a020a09ccb53216c0ff5dc672dd7552f7939bf4fa0291.pdf,3d543408a2e611a4f08a020a09ccb53216c0ff5dc672dd7552f7939bf4fa0291,1463477,2026-09-23,downloaded,200,
EPMC-PMC12529292,PMC12529292,Adverse childhood experiences and prevalence of type 2 diabetes in a nationwide study of women.,"Gísladóttir EU, Daníelsdóttir HB, Song H, Bjarnardóttir MD, Hauksdóttir A, Guðmundsdóttir A, Yacamán-Méndez D, Thordardottir EB, Tomasson G, Rúnarsdóttir H, Jakobsdóttir J, Fang F, Valdimarsdóttir UA, Aspelund T.",2025,10.1093/eurpub/ckaf079,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12529292.1/PMC12529292.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12529292/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/dce647201262fbd14090440f5913ca8f74010d7d9a29335041e42486e478dba1.pdf,dce647201262fbd14090440f5913ca8f74010d7d9a29335041e42486e478dba1,1093684,2026-09-23,downloaded,200,
EPMC-PMC12186207,PMC12186207,Psychiatric Disorders Mediate the Association between Floods and Dementia: A Prospective Cohort Study in the UK Biobank.,"Wu Y, Wen B, Gasevic D, Xu R, Yang Z, Yu P, Liu Y, Zhou G, Zhang Y, Song J, Liu H, Li S, Guo Y.",2025,10.1021/envhealth.4c00241,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12186207.1/eh4c00241_si_001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12186207/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ef11544500befe6a44af7bca7c8ef2e1221d4d112cf506567cf04f01914958fe.pdf,ef11544500befe6a44af7bca7c8ef2e1221d4d112cf506567cf04f01914958fe,898826,2026-09-23,downloaded,200,
EPMC-PMC12330117,PMC12330117,Carotid intima-media thickness and endothelial function in adolescents exposed to alcohol consumption and cigarette smoking in utero: a mediation analysis.,"Hartel T, Sandoo A, Oelofse A, De Smidt J.",2025,10.1186/s12872-025-05010-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12330117.1/PMC12330117.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12330117/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/c0372ccca75f7c4c8a2921510f3c11a4b0ddd85b5b4c8969ddda92250907c6b3.pdf,c0372ccca75f7c4c8a2921510f3c11a4b0ddd85b5b4c8969ddda92250907c6b3,1640531,2026-09-23,downloaded,200,
EPMC-PMC11588993,PMC11588993,Heterogeneous Mediation Analysis for Cox Proportional Hazards Model With Multiple Mediators.,"Sun R, Song X.",2024,10.1002/sim.10239,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC11588993.1/SIM-43-5497-s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11588993/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/e7368d5671d4931fb45750ac82ba9a3da45368d54be47131ddc16e3c0497a717.pdf,e7368d5671d4931fb45750ac82ba9a3da45368d54be47131ddc16e3c0497a717,1988180,2026-09-23,downloaded,200,
EPMC-PMC12094756,PMC12094756,The effect of social suspicion on social media addiction among Chinese college students: A moderated mediation model.,"Wei T, Xing XL, Liu JJ, Gan Y, Gong X, Zhang XF, Xu B, Rong XX.",2025,10.1371/journal.pone.0323474,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12094756.1/pone.0323474.s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12094756/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/972024e2f8f744ad9cd046d250f0d7e90ab12d04fe8bfa201b5956c861c20a1b.pdf,972024e2f8f744ad9cd046d250f0d7e90ab12d04fe8bfa201b5956c861c20a1b,86780,2026-09-23,downloaded,200,
EPMC-PMC11783786,PMC11783786,Bullying victimization and suicidal ideation among Chinese adolescents: a moderated mediation model of depressive symptoms and perceived family economic strain.,"Jiang X, Wei Q, Yin W, Pan S, Dai C, Zhou L, Wang C, Lin X, Wu J.",2025,10.1186/s12889-025-21579-w,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC11783786.1/PMC11783786.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11783786/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/052674112f3cb5a4016aebe18a00a4daf537d7111bdb7a3703a64d44c4ff708f.pdf,052674112f3cb5a4016aebe18a00a4daf537d7111bdb7a3703a64d44c4ff708f,1341082,2026-09-23,downloaded,200,
EPMC-PMC11868561,PMC11868561,Effects and mechanisms of social support on the adolescent athletes engagement.,"Shi C, Wang Y, Chen J, Wang Z, Gao X, Fan Y, Mao Y, Wang P.",2025,10.1038/s41598-025-92110-9,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC11868561.1/PMC11868561.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11868561/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/59bb8d7c30636e9f5696c557f4a447a9b994efacf1ad668a40426f08d079876a.pdf,59bb8d7c30636e9f5696c557f4a447a9b994efacf1ad668a40426f08d079876a,1315810,2026-09-23,downloaded,200,
EPMC-PMC12582842,PMC12582842,Association between estimated glucose disposal rate and metabolic-associated fatty liver disease among US adults: A cross-sectional study.,"He R, Zhao K.",2025,10.1097/md.0000000000045652,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12582842.1/medi-104-e45652-s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12582842/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d303ca91f770d01d1d2c461f27d43640e3c294c37d87654d59e8b80d86895d2a.pdf,d303ca91f770d01d1d2c461f27d43640e3c294c37d87654d59e8b80d86895d2a,1258735,2026-09-23,downloaded,200,
EPMC-PMC12642463,PMC12642463,Family functioning and self-compassion among college students: examining the mediating role of mindfulness.,"Ediati A, Kaloeti DVS.",2025,10.5114/hpr/209085,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12642463.1/PMC12642463.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12642463/,PubMed Central,cc by-nc-sa,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/660ec4486960b224cdf8bcd413db0d61c48ee841457a73219f8727d779d669de.pdf,660ec4486960b224cdf8bcd413db0d61c48ee841457a73219f8727d779d669de,925787,2026-09-23,downloaded,200,
EPMC-PMC12781507,PMC12781507,Differential impact of general and abdominal obesity on the labor-bone health association: a cross-sectional study in rural China.,"Li Z, Xu Z, Shen G, Hong T, Chen L, Gu Y, Han J, Guo Y.",2025,10.1186/s12889-025-25846-8,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12781507.1/PMC12781507.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12781507/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/11174edb25e0a971cdde64412f8118a6dfc9d6b91ed1c5014bc8c86db057cd6e.pdf,11174edb25e0a971cdde64412f8118a6dfc9d6b91ed1c5014bc8c86db057cd6e,1817546,2026-09-23,downloaded,200,
EPMC-PMC12270151,PMC12270151,Nonlinear dynamics and mechanisms of digital inclusive finance on county-level public services in China: Threshold and mediation analyses.,"Huang X, Lan F.",2025,10.1371/journal.pone.0327771,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12270151.1/PMC12270151.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12270151/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/bd5803d19f1b0f4f73ad4186ef1ed7ce24fcb9594a6be519e91682d2cb9a32f5.pdf,bd5803d19f1b0f4f73ad4186ef1ed7ce24fcb9594a6be519e91682d2cb9a32f5,997984,2026-09-23,downloaded,200,
EPMC-PMC12573666,PMC12573666,How do health literacy and chronic disease influence the diagnostic evaluation of patients with lung cancer symptoms?,"Sætre LMS, Balasubramaniam K, Wehberg S, Laursen CB, Søndergaard J, Jarbøl DE.",2025,10.2340/1651-226x.2025.44113,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12573666.1/PMC12573666.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12573666/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/0e80eda885abf151de423523845dee883ba45f9113a75ac0d3e78181499f8022.pdf,0e80eda885abf151de423523845dee883ba45f9113a75ac0d3e78181499f8022,416537,2026-09-23,downloaded,200,
EPMC-PMC12607535,PMC12607535,Physicians' Perceptions of AI and Extended Reality in Telemedicine: A Multi-Specialty Cross-Sectional Survey in Romania.,"Onetiu F, Bratu ML, Bratosin F, Bratu T.",2025,10.3390/healthcare13212675,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12607535.1/PMC12607535.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12607535/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a417a822d79499b209ee5b698b7f7d93d0374a0d1aa5e5e9ca2b098db50cb050.pdf,a417a822d79499b209ee5b698b7f7d93d0374a0d1aa5e5e9ca2b098db50cb050,838374,2026-09-23,downloaded,200,
EPMC-PMC12312610,PMC12312610,"Understanding the relationships among dispositional mindfulness, PsyCap, creative motivation, and creative performance: a sequential mediation model.","He WJ, Zhang K.",2025,10.3389/fpsyg.2025.1605358,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12312610.1/PMC12312610.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12312610/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/24c4acd54f612c340e9b5f5b5fc59483f6c21e8bfa590659616b81d20b4fc83b.pdf,24c4acd54f612c340e9b5f5b5fc59483f6c21e8bfa590659616b81d20b4fc83b,762201,2026-09-23,downloaded,200,
EPMC-PMC12548862,PMC12548862,"""Dr. Google"" consultation and health anxiety among primary healthcare patients: The mediation effect of health literacy.","Pasay-An E, Alalawi RH, Shanmugam SR, Alshammari SA, Alreshidi MS, Alkubati S, Alrashidi N, Pangket P, Benjamin LS, Gonzales F, Sacgaca L, Mostoles R.",2025,10.1371/journal.pone.0325791,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12548862.1/PMC12548862.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12548862/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/945b77567221d9ffd7a2ed0b0e7588d93ebbf5387d2d7e13ca6e4ca2b05df171.pdf,945b77567221d9ffd7a2ed0b0e7588d93ebbf5387d2d7e13ca6e4ca2b05df171,691642,2026-09-23,downloaded,200,
EPMC-PMC12679782,PMC12679782,Association between high-density lipoprotein cholesterol-related inflammation indices and chronic obstructive pulmonary disease: a cross-sectional study employing machine learning analysis.,"Hua X, Gan Y, Lv X.",2025,10.1186/s12944-025-02806-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12679782.1/PMC12679782.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12679782/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3d7c49ef7bca48009801506949f26af244a6b7d3ae1a6c6aa5ca265a272e301e.pdf,3d7c49ef7bca48009801506949f26af244a6b7d3ae1a6c6aa5ca265a272e301e,4616891,2026-09-23,downloaded,200,
EPMC-PMC12295462,PMC12295462,Psychological Mechanisms of Caregiver Involvement in Caregiving for Individuals with Alzheimer's Disease: Analysis of the Moderated Mediation Model.,"Sołtys A, Wnuk M.",2025,10.3390/jcm14145134,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12295462.1/PMC12295462.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12295462/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/7eb624da88d76cf43b778a5af4acb3a6ae8cb72c8f5a7befc89004cb62100f36.pdf,7eb624da88d76cf43b778a5af4acb3a6ae8cb72c8f5a7befc89004cb62100f36,662594,2026-09-23,downloaded,200,
EPMC-PMC12619485,PMC12619485,Association between systemic inflammation response index and advanced stages in U.S. cardiovascular-kidney-metabolic syndrome patients: a cross-sectional study using NHANES 2015-2020 data.,"Zhang J, Tu D.",2025,10.1186/s12872-025-05109-5,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12619485.1/PMC12619485.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12619485/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4756cdd117ba775e3a42cfb0abb7ea87d35410f294aacf44b448471163cbb8be.pdf,4756cdd117ba775e3a42cfb0abb7ea87d35410f294aacf44b448471163cbb8be,2603170,2026-09-23,downloaded,200,
EPMC-PMC12440540,PMC12440540,Genetically predicted immune cells and metabolites mediate the causal relationship between inflammatory factors and rheumatoid arthritis.,"Li T, Wei J, Wu H, Chen C.",2025,10.1097/md.0000000000044574,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12440540.1/medi-104-e44574-s002.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12440540/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/6365211725d6d631e99bda7d7e70e6c324564a490172f6f0b5a097cf02edefc5.pdf,6365211725d6d631e99bda7d7e70e6c324564a490172f6f0b5a097cf02edefc5,23284969,2026-09-23,downloaded,200,
EPMC-PMC12520889,PMC12520889,Dietary inflammation and socioeconomic status mediate depression-constipation link: a cross-sectional analysis of NHANES 2005-2010.,"Huang Q, Zhou H, Yang M, Meng Y, Wang L.",2025,10.3389/fnut.2025.1668654,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12520889.1/PMC12520889.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12520889/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3ed51bc0b297acd1e0661ad62f8505cf2d69fbd06a47da1021d8002e9320a248.pdf,3ed51bc0b297acd1e0661ad62f8505cf2d69fbd06a47da1021d8002e9320a248,2162189,2026-09-23,downloaded,200,
EPMC-PMC12657634,PMC12657634,The Causal Effect of Social Isolation on Cannabis Use Disorder and the Mediating Role of Depression: Evidence From a Mendelian Randomization Study.,Ma T.,2025,10.1002/brb3.71102,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12657634.1/PMC12657634.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12657634/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ea9ec65a69691ac06afdabe307fa892ef8a89296eb28b0fda98878863853483e.pdf,ea9ec65a69691ac06afdabe307fa892ef8a89296eb28b0fda98878863853483e,1635343,2026-09-23,downloaded,200,
EPMC-PMC12274416,PMC12274416,The role of video game consumption habits in the relationship between gender and attitudes towards violence among adolescents.,"Sánchez-García J, Supervía PU.",2025,10.1038/s41598-025-95555-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12274416.1/PMC12274416.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12274416/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/84357c53f3b31fbfc19bfccf239772696a23838c6715934b1234b004e2611e82.pdf,84357c53f3b31fbfc19bfccf239772696a23838c6715934b1234b004e2611e82,1851120,2026-09-23,downloaded,200,
EPMC-PMC12629459,PMC12629459,A mediation model explaining the impact of fear of COVID-19 and COVID-19- induced changes in multiple life domains on adolescents' subjective well-being in sub-Saharan Africa.,"Addae EA, Adjei M, Anaduaka US, Wuollah-Dire DK, Bondong R.",2025,10.1371/journal.pone.0337188,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12629459.1/pone.0337188.s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12629459/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/491cea43a9dc15822cf2bbbe708060998cac879442845282acdcbc1f61449a62.pdf,491cea43a9dc15822cf2bbbe708060998cac879442845282acdcbc1f61449a62,238752,2026-09-23,downloaded,200,
EPMC-PMC12623103,PMC12623103,Nonlinear Association Between the C-Reactive Protein-Triglyceride-Glucose Index and Rheumatoid Arthritis Risk: The Mediating Role of Body Mass Index.,"Xie H, Liu Q, Xu X, Wu Y, Liu J, Lin D, Zhou M, Chen Z, Gao F, Cai L.",2025,10.1155/mi/8729780,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12623103.1/PMC12623103.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12623103/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/80d031be6eac3e7f807e685a90c2bdbbfd8b5cfd344f8b4695dfbbf67ad3bd7b.pdf,80d031be6eac3e7f807e685a90c2bdbbfd8b5cfd344f8b4695dfbbf67ad3bd7b,380519,2026-09-23,downloaded,200,
EPMC-PMC12647325,PMC12647325,The Role of Sleep Quality and Sleepiness in the Relationship Between Cognitive Flexibility and Fatigue.,"Ozkutlu O, Ozun OI.",2025,10.1007/s11126-025-10135-9,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12647325.1/PMC12647325.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12647325/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d2d71b66f5378b48b596715ba1f3b2bfe4e2539c91276ed64403e2bc30dbd892.pdf,d2d71b66f5378b48b596715ba1f3b2bfe4e2539c91276ed64403e2bc30dbd892,827458,2026-09-23,downloaded,200,
